"X","antibiotic","sign","value","phenotype","measurement","organism","platform","standard","database","id","organism_name","sign_value","mic_value","old_phenotype"
221889,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016538945.2","Acinetobacter baumannii",">8",16,"R"
221902,"gentamicin",">=","16","R","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016538945.2","Acinetobacter baumannii",">=16",16,"R"
221915,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016538965.2","Acinetobacter baumannii",">8",16,"R"
221925,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016538965.2","Acinetobacter baumannii",">8",16,"R"
221937,"gentamicin",">=","16","R","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016538965.2","Acinetobacter baumannii",">=16",16,"R"
221949,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016538845.2","Acinetobacter baumannii",">8",16,"R"
221959,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016538845.2","Acinetobacter baumannii",">8",16,"R"
221971,"gentamicin",">=","16","R","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016538845.2","Acinetobacter baumannii",">=16",16,"R"
221982,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016538975.2","Acinetobacter baumannii",">8",16,"R"
221995,"gentamicin",">=","16","R","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016538975.2","Acinetobacter baumannii",">=16",16,"R"
222007,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016538995.2","Acinetobacter baumannii",">8",16,"R"
222020,"gentamicin",">=","16","R","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016538995.2","Acinetobacter baumannii",">=16",16,"R"
222032,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016538905.2","Acinetobacter baumannii",">8",16,"R"
222045,"gentamicin",">=","16","R","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016538905.2","Acinetobacter baumannii",">=16",16,"R"
222057,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016538885.2","Acinetobacter baumannii",">8",16,"R"
222070,"gentamicin",">=","16","R","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016538885.2","Acinetobacter baumannii",">=16",16,"R"
222082,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016538895.2","Acinetobacter baumannii",">8",16,"R"
222095,"gentamicin",">=","16","R","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016538895.2","Acinetobacter baumannii",">=16",16,"R"
222107,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016538865.2","Acinetobacter baumannii",">8",16,"R"
222120,"gentamicin",">=","16","R","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016538865.2","Acinetobacter baumannii",">=16",16,"R"
222133,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016538765.2","Acinetobacter baumannii",">8",16,"R"
222143,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016538765.2","Acinetobacter baumannii",">8",16,"R"
222168,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016538745.2","Acinetobacter baumannii",">8",16,"R"
222178,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016538745.2","Acinetobacter baumannii",">8",16,"R"
222203,"gentamicin","<=","1","S","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016538825.2","Acinetobacter baumannii","<=1",1,"S"
222215,"gentamicin","<=","1","S","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016538825.2","Acinetobacter baumannii","<=1",1,"S"
222227,"gentamicin","<=","1","S","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016538825.2","Acinetobacter baumannii","<=1",1,"S"
222239,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016538785.2","Acinetobacter baumannii",">8",16,"R"
222249,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016538785.2","Acinetobacter baumannii",">8",16,"R"
222273,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016538755.2","Acinetobacter baumannii",">8",16,"R"
222283,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016538755.2","Acinetobacter baumannii",">8",16,"R"
222307,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016538685.2","Acinetobacter baumannii",">8",16,"R"
222317,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016538685.2","Acinetobacter baumannii",">8",16,"R"
222341,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016538705.2","Acinetobacter baumannii",">8",16,"R"
222351,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016538705.2","Acinetobacter baumannii",">8",16,"R"
222375,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016538715.2","Acinetobacter baumannii",">8",16,"R"
222385,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016538715.2","Acinetobacter baumannii",">8",16,"R"
222397,"gentamicin",">=","16","R","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016538715.2","Acinetobacter baumannii",">=16",16,"R"
222409,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_023320605.1","Acinetobacter baumannii",">8",16,"R"
222419,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_023320605.1","Acinetobacter baumannii",">8",16,"R"
222443,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016538655.2","Acinetobacter baumannii",">8",16,"R"
222453,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016538655.2","Acinetobacter baumannii",">8",16,"R"
222478,"gentamicin","<=","4","S","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016538605.2","Acinetobacter baumannii","<=4",4,"S"
222488,"gentamicin","<=","1","S","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016538605.2","Acinetobacter baumannii","<=1",1,"S"
222500,"gentamicin","<=","1","S","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016538605.2","Acinetobacter baumannii","<=1",1,"S"
222512,"gentamicin","<=","1","S","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016538615.2","Acinetobacter baumannii","<=1",1,"S"
222522,"gentamicin","<=","1","S","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016538615.2","Acinetobacter baumannii","<=1",1,"S"
222534,"gentamicin","<=","1","S","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016538615.2","Acinetobacter baumannii","<=1",1,"S"
222546,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016538645.2","Acinetobacter baumannii",">8",16,"R"
222567,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016538585.2","Acinetobacter baumannii",">8",16,"R"
222580,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016538585.2","Acinetobacter baumannii",">8",16,"R"
222592,"gentamicin",">=","16","R","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016538585.2","Acinetobacter baumannii",">=16",16,"R"
222604,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016538535.2","Acinetobacter baumannii",">8",16,"R"
222614,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016538535.2","Acinetobacter baumannii",">8",16,"R"
222625,"gentamicin",">=","16","R","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016538535.2","Acinetobacter baumannii",">=16",16,"R"
222639,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016538465.2","Acinetobacter baumannii",">8",16,"R"
222649,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016538465.2","Acinetobacter baumannii",">8",16,"R"
222660,"gentamicin",">=","16","R","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016538465.2","Acinetobacter baumannii",">=16",16,"R"
222674,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016538485.2","Acinetobacter baumannii",">8",16,"R"
222684,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016538485.2","Acinetobacter baumannii",">8",16,"R"
222695,"gentamicin",">=","16","R","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016538485.2","Acinetobacter baumannii",">=16",16,"R"
222709,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016538525.2","Acinetobacter baumannii",">8",16,"R"
222719,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016538525.2","Acinetobacter baumannii",">8",16,"R"
222745,"gentamicin","<=","4","S","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016538425.2","Acinetobacter baumannii","<=4",4,"S"
222755,"gentamicin","==","2","S","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016538425.2","Acinetobacter baumannii","==2",2,"S"
222769,"gentamicin","<=","1","S","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016538425.2","Acinetobacter baumannii","<=1",1,"S"
222783,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016538395.2","Acinetobacter baumannii",">8",16,"R"
222796,"gentamicin",">=","16","R","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016538395.2","Acinetobacter baumannii",">=16",16,"R"
222808,"gentamicin","<=","1","S","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016538435.2","Acinetobacter baumannii","<=1",1,"S"
222821,"gentamicin","<=","1","S","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016538435.2","Acinetobacter baumannii","<=1",1,"S"
222833,"gentamicin","<=","1","S","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016538345.2","Acinetobacter baumannii","<=1",1,"S"
222846,"gentamicin","<=","1","S","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016538345.2","Acinetobacter baumannii","<=1",1,"S"
222858,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016538265.2","Acinetobacter baumannii",">8",16,"R"
222871,"gentamicin",">=","16","R","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016538265.2","Acinetobacter baumannii",">=16",16,"R"
222883,"gentamicin","<=","1","S","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016538305.2","Acinetobacter baumannii","<=1",1,"S"
222896,"gentamicin","<=","1","S","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016538305.2","Acinetobacter baumannii","<=1",1,"S"
222908,"gentamicin","<=","1","S","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016537845.2","Acinetobacter baumannii","<=1",1,"S"
222921,"gentamicin","<=","1","S","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016537845.2","Acinetobacter baumannii","<=1",1,"S"
222933,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016537895.2","Acinetobacter baumannii",">8",16,"R"
222946,"gentamicin",">=","16","R","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016537895.2","Acinetobacter baumannii",">=16",16,"R"
222959,"gentamicin","<=","1","S","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016537675.2","Acinetobacter baumannii","<=1",1,"S"
222969,"gentamicin","==","2","S","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016537675.2","Acinetobacter baumannii","==2",2,"S"
222981,"gentamicin","<=","1","S","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016537675.2","Acinetobacter baumannii","<=1",1,"S"
222993,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016537775.2","Acinetobacter baumannii",">8",16,"R"
223002,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016537775.2","Acinetobacter baumannii",">8",16,"R"
223025,"gentamicin","==","2","S","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016537605.2","Acinetobacter baumannii","==2",2,"S"
223038,"gentamicin","<=","1","S","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016537605.2","Acinetobacter baumannii","<=1",1,"S"
223051,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016537745.2","Acinetobacter baumannii",">8",16,"R"
223061,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016537745.2","Acinetobacter baumannii",">8",16,"R"
223072,"gentamicin",">=","16","R","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016537745.2","Acinetobacter baumannii",">=16",16,"R"
223086,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016537765.2","Acinetobacter baumannii",">8",16,"R"
223096,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016537765.2","Acinetobacter baumannii",">8",16,"R"
223120,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016537755.2","Acinetobacter baumannii",">8",16,"R"
223130,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016537755.2","Acinetobacter baumannii",">8",16,"R"
223154,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016537725.2","Acinetobacter baumannii",">8",16,"R"
223164,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016537725.2","Acinetobacter baumannii",">8",16,"R"
223188,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016537545.2","Acinetobacter baumannii",">8",16,"R"
223198,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016537545.2","Acinetobacter baumannii",">8",16,"R"
223222,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016537665.2","Acinetobacter baumannii",">8",16,"R"
223232,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016537665.2","Acinetobacter baumannii",">8",16,"R"
223256,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016537525.2","Acinetobacter baumannii",">8",16,"R"
223266,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016537525.2","Acinetobacter baumannii",">8",16,"R"
223290,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016537505.2","Acinetobacter baumannii",">8",16,"R"
223300,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016537505.2","Acinetobacter baumannii",">8",16,"R"
223325,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016537405.2","Acinetobacter baumannii",">8",16,"R"
223335,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016537405.2","Acinetobacter baumannii",">8",16,"R"
223359,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016537465.2","Acinetobacter baumannii",">8",16,"R"
223369,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016537465.2","Acinetobacter baumannii",">8",16,"R"
223393,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016537415.2","Acinetobacter baumannii",">8",16,"R"
223403,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016537415.2","Acinetobacter baumannii",">8",16,"R"
223427,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016537455.2","Acinetobacter baumannii",">8",16,"R"
223437,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016537455.2","Acinetobacter baumannii",">8",16,"R"
223461,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016537445.2","Acinetobacter baumannii",">8",16,"R"
223471,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016537445.2","Acinetobacter baumannii",">8",16,"R"
223495,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016537315.2","Acinetobacter baumannii",">8",16,"R"
223505,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016537315.2","Acinetobacter baumannii",">8",16,"R"
223529,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016537305.2","Acinetobacter baumannii",">8",16,"R"
223539,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016537305.2","Acinetobacter baumannii",">8",16,"R"
223563,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016537375.2","Acinetobacter baumannii",">8",16,"R"
223573,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016537375.2","Acinetobacter baumannii",">8",16,"R"
223597,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016537355.2","Acinetobacter baumannii",">8",16,"R"
223607,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016537355.2","Acinetobacter baumannii",">8",16,"R"
223631,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016537265.2","Acinetobacter baumannii",">8",16,"R"
223641,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016537265.2","Acinetobacter baumannii",">8",16,"R"
223665,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016537085.2","Acinetobacter baumannii",">8",16,"R"
223675,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016537085.2","Acinetobacter baumannii",">8",16,"R"
223699,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016537055.2","Acinetobacter baumannii",">8",16,"R"
223709,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016537055.2","Acinetobacter baumannii",">8",16,"R"
223733,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016537075.2","Acinetobacter baumannii",">8",16,"R"
223743,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016537075.2","Acinetobacter baumannii",">8",16,"R"
223767,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016536985.2","Acinetobacter baumannii",">8",16,"R"
223777,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016536985.2","Acinetobacter baumannii",">8",16,"R"
223789,"gentamicin",">=","16","R","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016536985.2","Acinetobacter baumannii",">=16",16,"R"
223801,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016537045.2","Acinetobacter baumannii",">8",16,"R"
223811,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016537045.2","Acinetobacter baumannii",">8",16,"R"
223835,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016537025.2","Acinetobacter baumannii",">8",16,"R"
223845,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016537025.2","Acinetobacter baumannii",">8",16,"R"
223869,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016536965.2","Acinetobacter baumannii",">8",16,"R"
223879,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016536965.2","Acinetobacter baumannii",">8",16,"R"
223904,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016537005.2","Acinetobacter baumannii",">8",16,"R"
223914,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016537005.2","Acinetobacter baumannii",">8",16,"R"
223926,"gentamicin",">=","16","R","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016537005.2","Acinetobacter baumannii",">=16",16,"R"
223939,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016537065.2","Acinetobacter baumannii",">8",16,"R"
223949,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016537065.2","Acinetobacter baumannii",">8",16,"R"
223961,"gentamicin",">=","16","R","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016537065.2","Acinetobacter baumannii",">=16",16,"R"
223974,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016536865.2","Acinetobacter baumannii",">8",16,"R"
223984,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016536865.2","Acinetobacter baumannii",">8",16,"R"
223996,"gentamicin",">=","16","R","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016536865.2","Acinetobacter baumannii",">=16",16,"R"
224010,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016536895.2","Acinetobacter baumannii",">8",16,"R"
224020,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016536895.2","Acinetobacter baumannii",">8",16,"R"
224032,"gentamicin",">=","16","R","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016536895.2","Acinetobacter baumannii",">=16",16,"R"
224046,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016536925.2","Acinetobacter baumannii",">8",16,"R"
224056,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016536925.2","Acinetobacter baumannii",">8",16,"R"
224068,"gentamicin",">=","16","R","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016536925.2","Acinetobacter baumannii",">=16",16,"R"
224082,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016536905.2","Acinetobacter baumannii",">8",16,"R"
224092,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016536905.2","Acinetobacter baumannii",">8",16,"R"
224105,"gentamicin",">=","16","R","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016536905.2","Acinetobacter baumannii",">=16",16,"R"
224120,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016536875.2","Acinetobacter baumannii",">8",16,"R"
224130,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016536875.2","Acinetobacter baumannii",">8",16,"R"
224142,"gentamicin",">=","16","R","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016536875.2","Acinetobacter baumannii",">=16",16,"R"
224156,"gentamicin","<=","4","S","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016536845.2","Acinetobacter baumannii","<=4",4,"S"
224166,"gentamicin","<=","1","S","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016536845.2","Acinetobacter baumannii","<=1",1,"S"
224178,"gentamicin","<=","1","S","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016536845.2","Acinetobacter baumannii","<=1",1,"S"
224192,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016536825.2","Acinetobacter baumannii",">8",16,"R"
224202,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016536825.2","Acinetobacter baumannii",">8",16,"R"
224214,"gentamicin",">=","16","R","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016536825.2","Acinetobacter baumannii",">=16",16,"R"
224227,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016536795.2","Acinetobacter baumannii",">8",16,"R"
224237,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016536795.2","Acinetobacter baumannii",">8",16,"R"
224248,"gentamicin",">=","16","R","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016536795.2","Acinetobacter baumannii",">=16",16,"R"
224262,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016536725.2","Acinetobacter baumannii",">8",16,"R"
224272,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016536725.2","Acinetobacter baumannii",">8",16,"R"
224283,"gentamicin",">=","16","R","mg/L","Acinetobacter baumannii","Vitek","CLSI","NDARO","GCA_016536725.2","Acinetobacter baumannii",">=16",16,"R"
224297,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Microscan","CLSI","NDARO","GCA_016536785.2","Acinetobacter baumannii",">8",16,"R"
224307,"gentamicin",">","8","R","mg/L","Acinetobacter baumannii","Phoenix","CLSI","NDARO","GCA_016536785.2","Acinetobacter baumannii",">8",16,"R"
