"X","antibiotic","sign","value","phenotype","measurement","organism","platform","standard","database","id","organism_name","sign_value","mic_value","old_phenotype"
29651,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain PB28","VITEK 2","EUCAST","BV BRC","GCF_900092975.1","Klebsiella pneumoniae",">=64",64,"R"
29743,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864747","VITEK 2","CLSI","BV BRC","GCA_900180735","Klebsiella pneumoniae",">=64",64,"R"
29750,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_126","","CLSI","BV BRC","SRR4017848","Klebsiella pneumoniae",">64",128,"R"
29962,"cefotaxime",">","4","R","mg/L","Klebsiella pneumoniae strain KpVA-14","E-test","EUCAST","BV BRC","GCF_001182645.1","Klebsiella pneumoniae",">4",8,"R"
29963,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_308","","CLSI","BV BRC","SRR4065638","Klebsiella pneumoniae",">64",128,"R"
30020,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_133","","CLSI","BV BRC","SRR4017854","Klebsiella pneumoniae",">64",128,"R"
30082,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864927","VITEK 2","CLSI","BV BRC","GCA_900180955","Klebsiella pneumoniae",">=64",64,"R"
30196,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_7","","CLSI","BV BRC","SRR3982097","Klebsiella pneumoniae",">64",128,"R"
30274,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain 16","","CLSI","BV BRC","SRR3221782","Klebsiella pneumoniae",">64",128,"R"
30601,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN613682","VITEK 2",NA,"BV BRC","GCA_019927625.1","Klebsiella pneumoniae",">=64",64,"R"
30830,"cefotaxime","==","32","R","mg/L","Klebsiella pneumoniae strain MRSN731029","VITEK 2",NA,"BV BRC","GCA_019927385.1","Klebsiella pneumoniae","==32",32,"R"
30839,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain PB517","VITEK 2","EUCAST","BV BRC","GCF_900092875.1","Klebsiella pneumoniae",">=64",64,"R"
30846,"cefotaxime",">=","64","R","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864917","VITEK 2","CLSI","BV BRC","GCA_900080215.1","Klebsiella quasipneumoniae",">=64",64,"R"
30862,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_122","","CLSI","BV BRC","SRR4017844","Klebsiella pneumoniae",">64",128,"R"
30873,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864830","VITEK 2","CLSI","BV BRC","GCA_900180775","Klebsiella pneumoniae",">=64",64,"R"
30881,"cefotaxime",">=","64","R","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864887","VITEK 2","CLSI","BV BRC","GCF_001611185.1","Klebsiella quasipneumoniae",">=64",64,"R"
30985,"cefotaxime",">","16","R","mg/L","Klebsiella pneumoniae strain MUGSI_314","","CLSI","BV BRC","SRR4065644","Klebsiella pneumoniae",">16",32,"R"
30994,"cefotaxime",">","4","R","mg/L","Klebsiella pneumoniae strain KpVA-8","E-test","EUCAST","BV BRC","GCF_001182525.1","Klebsiella pneumoniae",">4",8,"R"
31078,"cefotaxime","==","32","R","mg/L","Klebsiella oxytoca strain AR380","","CLSI","BV BRC","GCA_000735215.1","Klebsiella oxytoca","==32",32,"R"
31090,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain AR_0115","","CLSI","BV BRC","GCA_002056385.1","Klebsiella pneumoniae",">64",128,"R"
31119,"cefotaxime","==","4","R","mg/L","Klebsiella pneumoniae strain W2-1-ERY5(G)","VITEK 2","EUCAST","BV BRC","GCF_900092955.1","Klebsiella pneumoniae","==4",4,"R"
31160,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN4759","VITEK 2",NA,"BV BRC","GCA_019930445.1","Klebsiella pneumoniae",">=64",64,"R"
31205,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864864","VITEK 2","CLSI","BV BRC","GCA_900181315","Klebsiella pneumoniae",">=64",64,"R"
31313,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864874","VITEK 2","CLSI","BV BRC","GCA_900181455","Klebsiella pneumoniae",">=64",64,"R"
31333,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN430414","VITEK 2",NA,"BV BRC","GCA_019928185.1","Klebsiella pneumoniae",">=64",64,"R"
31474,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain PB270","VITEK 2","EUCAST","BV BRC","GCF_900092945.1","Klebsiella pneumoniae",">=64",64,"R"
31529,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN546733","VITEK 2",NA,"BV BRC","GCA_019927885.1","Klebsiella pneumoniae",">=64",64,"R"
31535,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN479404","VITEK 2",NA,"BV BRC","GCF_900086245.1","Klebsiella pneumoniae",">=64",64,"R"
31586,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN564304","VITEK 2",NA,"BV BRC","GCA_019927825.1","Klebsiella pneumoniae",">=64",64,"R"
31588,"cefotaxime",">=","64","R","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864920","VITEK 2","CLSI","BV BRC","GCA_900182205","Klebsiella quasipneumoniae",">=64",64,"R"
31644,"cefotaxime","==","4","R","mg/L","Klebsiella pneumoniae strain W2-5-ERG4","VITEK 2","EUCAST","BV BRC","GCF_900093025.1","Klebsiella pneumoniae","==4",4,"R"
31654,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864798","VITEK 2","CLSI","BV BRC","GCA_900181855","Klebsiella pneumoniae",">=64",64,"R"
31665,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain AR_0148","","CLSI","BV BRC","GCA_002202255.1","Klebsiella pneumoniae",">64",128,"R"
31749,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864744","VITEK 2","CLSI","BV BRC","GCA_900180825","Klebsiella pneumoniae",">=64",64,"R"
31764,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain 20","","CLSI","BV BRC","SRR3222121","Klebsiella pneumoniae",">64",128,"R"
31917,"cefotaxime",">=","64","R","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864941","VITEK 2","CLSI","BV BRC","GCA_900180685","Klebsiella quasipneumoniae",">=64",64,"R"
31920,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN430405","VITEK 2",NA,"BV BRC","GCA_019928215.1","Klebsiella pneumoniae",">=64",64,"R"
32008,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN368320","VITEK 2",NA,"BV BRC","GCA_019928365.1","Klebsiella pneumoniae",">=64",64,"R"
32105,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_139","","CLSI","BV BRC","SRR4065678","Klebsiella pneumoniae",">64",128,"R"
32137,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN599975","VITEK 2",NA,"BV BRC","GCA_019927705.1","Klebsiella pneumoniae",">=64",64,"R"
32183,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864777","VITEK 2","CLSI","BV BRC","GCA_900181385","Klebsiella pneumoniae",">=64",64,"R"
32222,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_37","","CLSI","BV BRC","SRR3987124","Klebsiella pneumoniae",">64",128,"R"
32233,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864849","VITEK 2","CLSI","BV BRC","GCA_900180905","Klebsiella pneumoniae",">=64",64,"R"
32325,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN518712","VITEK 2",NA,"BV BRC","GCA_019927965.1","Klebsiella pneumoniae",">=64",64,"R"
32534,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_94","","CLSI","BV BRC","SRR4017890","Klebsiella pneumoniae",">64",128,"R"
32572,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_309","","CLSI","BV BRC","SRR4065639","Klebsiella pneumoniae",">64",128,"R"
32877,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain 8","","CLSI","BV BRC","SRR3219835","Klebsiella pneumoniae",">64",128,"R"
32921,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN22265","VITEK 2",NA,"BV BRC","GCA_019928625.1","Klebsiella pneumoniae",">=64",64,"R"
33031,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864831","VITEK 2","CLSI","BV BRC","GCA_900180815","Klebsiella pneumoniae",">=64",64,"R"
33079,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN468268","VITEK 2",NA,"BV BRC","GCA_019928145.1","Klebsiella pneumoniae",">=64",64,"R"
33265,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN499958","VITEK 2",NA,"BV BRC","GCA_900079675.1","Klebsiella pneumoniae",">=64",64,"R"
33304,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain 28","","CLSI","BV BRC","SRR3222424","Klebsiella pneumoniae",">64",128,"R"
33349,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain AR_0087","","CLSI","BV BRC","GCA_003204175.1","Klebsiella pneumoniae",">64",128,"R"
33802,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864770","VITEK 2","CLSI","BV BRC","GCA_900181375","Klebsiella pneumoniae",">=64",64,"R"
33812,"cefotaxime",">=","64","R","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864935","VITEK 2","CLSI","BV BRC","GCA_900180865","Klebsiella quasipneumoniae",">=64",64,"R"
33992,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_136","","CLSI","BV BRC","SRR4017856","Klebsiella pneumoniae",">64",128,"R"
34160,"cefotaxime",">=","4","R","mg/L","Klebsiella pneumoniae strain MUGSI_227","","CLSI","BV BRC","SRR4035114","Klebsiella pneumoniae",">=4",4,"R"
34260,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN583141","VITEK 2",NA,"BV BRC","GCA_019927745.1","Klebsiella pneumoniae",">=64",64,"R"
34294,"cefotaxime","==","128","R","mg/L","Klebsiella pneumoniae strain AR_0135","","CLSI","BV BRC","GCA_001511215.1","Klebsiella pneumoniae","==128",128,"R"
34372,"cefotaxime",">=","64","R","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864903","VITEK 2","CLSI","BV BRC","GCA_900181915","Klebsiella quasipneumoniae",">=64",64,"R"
34376,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_76","","CLSI","BV BRC","SRR4017827","Klebsiella pneumoniae",">64",128,"R"
34507,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain AR_0066","","CLSI","BV BRC","GCA_002948565.1","Klebsiella pneumoniae",">64",128,"R"
34569,"cefotaxime",">","32","R","mg/L","Klebsiella pneumoniae strain 23_GR_12","","CLSI","BV BRC","GCF_001701555.1","Klebsiella pneumoniae",">32",64,"R"
34600,"cefotaxime","==","16","R","mg/L","Klebsiella pneumoniae strain MRSN15882","VITEK 2",NA,"BV BRC","GCA_019930165.1","Klebsiella pneumoniae","==16",16,"R"
34735,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_74","","CLSI","BV BRC","SRR3996260","Klebsiella pneumoniae",">64",128,"R"
34781,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_91","","CLSI","BV BRC","SRR4017897","Klebsiella pneumoniae",">64",128,"R"
34793,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain AR_0109","","CLSI","BV BRC","GCA_003571705.1","Klebsiella pneumoniae",">64",128,"R"
34806,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN564304","VITEK 2",NA,"BV BRC","GCA_019927825.1","Klebsiella pneumoniae",">=64",64,"R"
34874,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain PB226","VITEK 2","EUCAST","BV BRC","GCF_900093105.1","Klebsiella pneumoniae",">=64",64,"R"
34913,"cefotaxime",">","16","R","mg/L","Klebsiella aerogenes strain MUGSI_198","","CLSI","BV BRC","SRR3981085","Klebsiella aerogenes",">16",32,"R"
34943,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN614201","VITEK 2",NA,"BV BRC","GCA_019927655.1","Klebsiella pneumoniae",">=64",64,"R"
34988,"cefotaxime","==","16","R","mg/L","Klebsiella pneumoniae strain MRSN5741","VITEK 2",NA,"BV BRC","GCA_019930405.1","Klebsiella pneumoniae","==16",16,"R"
35120,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN669448","VITEK 2",NA,"BV BRC","GCA_019927685.1","Klebsiella pneumoniae",">=64",64,"R"
35133,"cefotaxime","==","32","R","mg/L","Klebsiella pneumoniae strain MRSN731029","VITEK 2",NA,"BV BRC","GCA_019927385.1","Klebsiella pneumoniae","==32",32,"R"
35336,"cefotaxime","==","8","R","mg/L","Klebsiella pneumoniae strain AR_0160","","CLSI","BV BRC","GCA_003571585.1","Klebsiella pneumoniae","==8",8,"R"
35479,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_49","","CLSI","BV BRC","SRR3996238","Klebsiella pneumoniae",">64",128,"R"
35513,"cefotaxime",">=","64","R","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864906","VITEK 2","CLSI","BV BRC","GCA_900181965","Klebsiella quasipneumoniae",">=64",64,"R"
35527,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain AR_0079","","CLSI","BV BRC","GCA_003073335.1","Klebsiella pneumoniae",">64",128,"R"
35537,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN430414","VITEK 2",NA,"BV BRC","GCA_019928185.1","Klebsiella pneumoniae",">=64",64,"R"
35604,"cefotaxime","==","8","R","mg/L","Klebsiella pneumoniae strain W2-13-ERG1","VITEK 2","EUCAST","BV BRC","GCF_900093345.1","Klebsiella pneumoniae","==8",8,"R"
35608,"cefotaxime",">=","64","R","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864929","VITEK 2","CLSI","BV BRC","GCA_900180565","Klebsiella quasipneumoniae",">=64",64,"R"
35677,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_87","","CLSI","BV BRC","SRR4017841","Klebsiella pneumoniae",">64",128,"R"
35689,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864838","VITEK 2","CLSI","BV BRC","GCA_900180785","Klebsiella pneumoniae",">=64",64,"R"
35861,"cefotaxime",">","32","R","mg/L","Klebsiella pneumoniae strain 4_GR_12","","CLSI","BV BRC","GCF_001702035.1","Klebsiella pneumoniae",">32",64,"R"
35961,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN13761","VITEK 2",NA,"BV BRC","GCA_019930265.1","Klebsiella pneumoniae",">=64",64,"R"
35982,"cefotaxime",">=","64","R","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864945","VITEK 2","CLSI","BV BRC","GCA_900181045","Klebsiella quasipneumoniae",">=64",64,"R"
36019,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN613682","VITEK 2",NA,"BV BRC","GCF_900085365.1","Klebsiella pneumoniae",">=64",64,"R"
36058,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864740","VITEK 2","CLSI","BV BRC","GCA_900180675","Klebsiella pneumoniae",">=64",64,"R"
36101,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864845","VITEK 2","CLSI","BV BRC","GCA_900180575","Klebsiella pneumoniae",">=64",64,"R"
36195,"cefotaxime","==","32","R","mg/L","Klebsiella pneumoniae strain MRSN374613","VITEK 2",NA,"BV BRC","GCA_019928285.1","Klebsiella pneumoniae","==32",32,"R"
36322,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain PB129","VITEK 2","EUCAST","BV BRC","GCF_900092895.1","Klebsiella pneumoniae",">=64",64,"R"
36418,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain PB497","VITEK 2","EUCAST","BV BRC","GCF_900093245.1","Klebsiella pneumoniae",">=64",64,"R"
36469,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN5613","VITEK 2",NA,"BV BRC","GCA_019930425.1","Klebsiella pneumoniae",">=64",64,"R"
36533,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN21352","VITEK 2",NA,"BV BRC","GCF_900084605.1","Klebsiella pneumoniae",">=64",64,"R"
36671,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864844","VITEK 2","CLSI","BV BRC","GCA_900180705","Klebsiella pneumoniae",">=64",64,"R"
36821,"cefotaxime",">","4","R","mg/L","Klebsiella pneumoniae strain KpVA-9","E-test","EUCAST","BV BRC","GCF_001182545.1","Klebsiella pneumoniae",">4",8,"R"
36840,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain AR438","","CLSI","BV BRC","GCA_003073675.1","Klebsiella pneumoniae",">64",128,"R"
36889,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_67","","CLSI","BV BRC","SRR3996255","Klebsiella pneumoniae",">64",128,"R"
36997,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864865","VITEK 2","CLSI","BV BRC","GCA_900181275","Klebsiella pneumoniae",">=64",64,"R"
37101,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN19073","VITEK 2",NA,"BV BRC","GCA_019930085.1","Klebsiella pneumoniae",">=64",64,"R"
37214,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN4759","VITEK 2",NA,"BV BRC","GCA_019930445.1","Klebsiella pneumoniae",">=64",64,"R"
37372,"cefotaxime",">=","64","R","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864922","VITEK 2","CLSI","BV BRC","GCA_900182145","Klebsiella quasipneumoniae",">=64",64,"R"
37397,"cefotaxime",">","32","R","mg/L","Klebsiella pneumoniae strain 14_GR_14","","CLSI","BV BRC","GCF_001701815.1","Klebsiella pneumoniae",">32",64,"R"
37441,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN368320","VITEK 2",NA,"BV BRC","GCA_019928365.1","Klebsiella pneumoniae",">=64",64,"R"
37471,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_42","","CLSI","BV BRC","SRR3987128","Klebsiella pneumoniae",">64",128,"R"
37672,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN607210","VITEK 2",NA,"BV BRC","GCA_019927645.1","Klebsiella pneumoniae",">=64",64,"R"
37851,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_88","","CLSI","BV BRC","SRR4017842","Klebsiella pneumoniae",">64",128,"R"
37909,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain AR_0113","","CLSI","BV BRC","GCA_002192335.1","Klebsiella pneumoniae",">64",128,"R"
37933,"cefotaxime",">","128","R","mg/L","Klebsiella aerogenes strain MUGSI_1","","CLSI","BV BRC","SRR3981083","Klebsiella aerogenes",">128",256,"R"
38061,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain FDA-CDC-AR_0106","","CLSI","BV BRC","SRR3242028","Klebsiella pneumoniae",">64",128,"R"
38074,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN15687","VITEK 2",NA,"BV BRC","GCA_019930225.1","Klebsiella pneumoniae",">=64",64,"R"
38150,"cefotaxime","==","128","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain D8","","CLSI","BV BRC","GCA_013180385.1","Klebsiella pneumoniae","==128",128,"R"
38302,"cefotaxime",">=","64","R","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864899","VITEK 2","CLSI","BV BRC","GCA_900181885","Klebsiella quasipneumoniae",">=64",64,"R"
38420,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain PB450","VITEK 2","EUCAST","BV BRC","GCF_900092685.1","Klebsiella pneumoniae",">=64",64,"R"
38423,"cefotaxime",">=","64","R","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864936","VITEK 2","CLSI","BV BRC","GCA_900180635","Klebsiella quasipneumoniae",">=64",64,"R"
38465,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_119","","CLSI","BV BRC","SRR4017929","Klebsiella pneumoniae",">64",128,"R"
38533,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864781","VITEK 2","CLSI","BV BRC","GCA_900181485","Klebsiella pneumoniae",">=64",64,"R"
38595,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864949","VITEK 2","CLSI","BV BRC","GCA_900181135","Klebsiella pneumoniae",">=64",64,"R"
38722,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864839","VITEK 2","CLSI","BV BRC","GCA_900180715","Klebsiella pneumoniae",">=64",64,"R"
38725,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_69","","CLSI","BV BRC","SRR4017813","Klebsiella pneumoniae",">64",128,"R"
38745,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN518712","VITEK 2",NA,"BV BRC","GCA_019927965.1","Klebsiella pneumoniae",">=64",64,"R"
38756,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN516635","VITEK 2",NA,"BV BRC","GCF_900085385.1","Klebsiella pneumoniae",">=64",64,"R"
38950,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864748","VITEK 2","CLSI","BV BRC","GCA_900180595","Klebsiella pneumoniae",">=64",64,"R"
38983,"cefotaxime","==","256","R","mg/L","Klebsiella pneumoniae strain AR_0120","","CLSI","BV BRC","GCA_002197225.1","Klebsiella pneumoniae","==256",256,"R"
39137,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864881","VITEK 2","CLSI","BV BRC","GCA_900181545","Klebsiella pneumoniae",">=64",64,"R"
39178,"cefotaxime",">","32","R","mg/L","Klebsiella aerogenes strain MUGSI_282","","CLSI","BV BRC","SRR3987111","Klebsiella aerogenes",">32",64,"R"
39214,"cefotaxime","==","32","R","mg/L","Klebsiella pneumoniae strain PB388","VITEK 2","EUCAST","BV BRC","GCF_900093225.1","Klebsiella pneumoniae","==32",32,"R"
39248,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864854","VITEK 2","CLSI","BV BRC","GCA_900181035","Klebsiella pneumoniae",">=64",64,"R"
39270,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864797","VITEK 2","CLSI","BV BRC","GCA_900181825","Klebsiella pneumoniae",">=64",64,"R"
39307,"cefotaxime",">","32","R","mg/L","Klebsiella pneumoniae strain MRSN14213","MicroScan","CLSI","BV BRC","SRR3185095","Klebsiella pneumoniae",">32",64,"R"
39412,"cefotaxime",">","128","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain C9","","CLSI","BV BRC","GCA_013180435.1","Klebsiella pneumoniae",">128",256,"R"
39450,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN6778","VITEK 2",NA,"BV BRC","GCA_019930345.1","Klebsiella pneumoniae",">=64",64,"R"
39557,"cefotaxime",">","64","R","mg/L","Klebsiella aerogenes strain MUGSI_236","","CLSI","BV BRC","SRR3987113","Klebsiella aerogenes",">64",128,"R"
39684,"cefotaxime","==","128","R","mg/L","Klebsiella pneumoniae strain AR_0129","","CLSI","BV BRC","GCA_002180295.1","Klebsiella pneumoniae","==128",128,"R"
39740,"cefotaxime","==","8","R","mg/L","Klebsiella pneumoniae strain W2-13-ERG11","VITEK 2","EUCAST","BV BRC","GCF_900093435.1","Klebsiella pneumoniae","==8",8,"R"
39848,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864832","VITEK 2","CLSI","BV BRC","GCA_900180535","Klebsiella pneumoniae",">=64",64,"R"
39920,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN518712","VITEK 2",NA,"BV BRC","GCA_019927965.1","Klebsiella pneumoniae",">=64",64,"R"
39996,"cefotaxime","==","64","R","mg/L","Klebsiella pneumoniae strain AR_0125","","CLSI","BV BRC","GCA_002197505.1","Klebsiella pneumoniae","==64",64,"R"
40064,"cefotaxime",">","32","R","mg/L","Klebsiella aerogenes strain MUGSI_290","","CLSI","BV BRC","SRR3996265","Klebsiella aerogenes",">32",64,"R"
40071,"cefotaxime","==","16","R","mg/L","Klebsiella pneumoniae strain MRSN371351","VITEK 2",NA,"BV BRC","GCA_019928345.1","Klebsiella pneumoniae","==16",16,"R"
40103,"cefotaxime",">","64","R","mg/L","Klebsiella pneumoniae strain AR_0145","","CLSI","BV BRC","GCA_002202215.1","Klebsiella pneumoniae",">64",128,"R"
40121,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864886","VITEK 2","CLSI","BV BRC","GCA_900181655","Klebsiella pneumoniae",">=64",64,"R"
40126,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain PB525","VITEK 2","EUCAST","BV BRC","GCF_900093205.1","Klebsiella pneumoniae",">=64",64,"R"
40184,"cefotaxime",">=","64","R","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864734","VITEK 2","CLSI","BV BRC","GCA_900180695","Klebsiella quasipneumoniae",">=64",64,"R"
40186,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN516635","VITEK 2",NA,"BV BRC","GCA_019927985.1","Klebsiella pneumoniae",">=64",64,"R"
40559,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN15687","VITEK 2",NA,"BV BRC","GCA_019930225.1","Klebsiella pneumoniae",">=64",64,"R"
40578,"cefotaxime",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN740795","VITEK 2",NA,"BV BRC","GCA_019927345.1","Klebsiella pneumoniae",">=64",64,"R"
